"Year","Diver","Date","SiteDetails.Recorder","Measurement.Processors","Site.ID","bay.side","Quadrat","SH","SL","SW","Species","Common.Name","Count","Quadrat.size","Notes"
2022,"BA",2022-08-12,NA,NA,"SGV AD23","E",2,7,8,4,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"BA",2022-08-12,NA,NA,"SGV AD23","E",2,9,10,5,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"BA",2022-08-12,NA,NA,"SGV AD23","E",2,8,9,5,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"BA",2022-08-12,NA,NA,"SGV AD23","E",2,8,10,5,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"BA",2022-08-12,NA,NA,"SGV AD23","E",2,9,10,5,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"BA",2022-08-12,NA,NA,"SGV AD23","E",2,9,10,5,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"BA",2022-08-12,NA,NA,"SGV AD23","E",2,7,9,4,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"BA",2022-08-12,NA,NA,"SGV AD23","E",2,4,5,2,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-08-12,NA,NA,"SGV AD12","E",1,3,3,2,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-08-12,NA,NA,"SGV AD12","E",1,89,97,49,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-08-12,NA,NA,"SGV AD12","E",1,26,30,18,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-08-12,NA,NA,"SGV AD12","E",1,22,26,15,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-08-12,NA,NA,"SGV AD12","E",1,22,25,14,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-08-12,NA,NA,"SGV AD12","E",1,25,32,18,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-08-12,NA,NA,"SGV AD12","E",1,26,28,17,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-08-12,NA,NA,"SGV AD12","E",1,25,29,17,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-08-12,NA,NA,"SGV AD12","E",1,23,24,13,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-08-12,NA,NA,"SGV AD12","E",1,19,24,13,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-08-12,NA,NA,"SGV AD12","E",1,21,23,13,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-08-12,NA,NA,"SGV AD12","E",1,17,21,13,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-08-12,NA,NA,"SGV AD12","E",1,12,14,7,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-08-12,NA,NA,"SGV AD12","E",1,16,19,11,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-08-12,NA,NA,"SGV AD12","E",1,15,16,9,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-08-12,NA,NA,"SGV AD12","E",1,16,19,11,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-08-12,NA,NA,"SGV AD12","E",1,13,16,9,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-08-12,NA,NA,"SGV AD12","E",1,7,8,4,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-08-12,NA,NA,"SGV AD12","E",1,13,15,9,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-08-12,NA,NA,"SGV AD12","E",1,6,6,3,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-08-12,NA,NA,"SGV AD12","E",1,4,5,2,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-08-12,NA,NA,"SGV AD12","E",1,3,4,2,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-08-12,NA,NA,"SGV AD12","E",1,11,12,6,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-08-12,NA,NA,"SGV AD12","E",1,6,6,3,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-08-12,NA,NA,"SGV AD12","E",1,7,8,4,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-08-12,NA,NA,"SGV AD12","E",1,7,8,4,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-08-12,NA,NA,"SGV AD12","E",1,6,7,3,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-08-12,NA,NA,"SGV AD12","E",1,6,6,3,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-08-12,NA,NA,"SGV AD12","E",1,8,9,5,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-08-12,NA,NA,"SGV AD12","E",1,7,8,4,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-08-12,NA,NA,"SGV AD12","E",1,5,6,3,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-08-12,NA,NA,"SGV AD12","E",1,8,9,4,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-08-12,NA,NA,"SGV AD12","E",1,6,7,3,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-08-12,NA,NA,"SGV AD12","E",2,51,57,31,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-08-12,NA,NA,"SGV AD12","E",2,27,34,19,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-08-12,NA,NA,"SGV AD12","E",2,27,31,17,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-08-12,NA,NA,"SGV AD12","E",2,19,22,13,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-08-12,NA,NA,"SGV AD12","E",2,19,22,13,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-08-12,NA,NA,"SGV AD12","E",2,20,24,13,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-08-12,NA,NA,"SGV AD12","E",2,17,20,11,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-08-12,NA,NA,"SGV AD12","E",2,4,5,2,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-08-12,NA,NA,"SGV AD12","E",2,8,9,5,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-08-12,NA,NA,"SGV AD12","E",2,32,38,21,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-08-12,NA,NA,"SGV AD12","E",2,6,7,4,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-08-12,NA,NA,"SGV AD12","E",2,24,28,16,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-08-12,NA,NA,"SGV AD12","E",2,8,9,5,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-08-12,NA,NA,"SGV AD12","E",2,19,23,14,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-08-12,NA,NA,"SGV AD12","E",2,7,8,4,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-08-12,NA,NA,"SGV AD12","E",2,19,22,12,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-08-12,NA,NA,"SGV AD12","E",2,21,23,12,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-08-12,NA,NA,"SGV AD12","E",2,14,18,9,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-08-12,NA,NA,"SGV AD12","E",2,14,17,9,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-08-12,NA,NA,"SGV AD12","E",2,17,19,10,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-08-12,NA,NA,"SGV AD12","E",2,15,19,11,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-08-12,NA,NA,"SGV AD12","E",2,14,16,8,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-08-12,NA,NA,"SGV AD12","E",2,17,23,13,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-08-12,NA,NA,"SGV AD12","E",2,8,9,5,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-08-12,NA,NA,"SGV AD12","E",2,8,9,4,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-08-12,NA,NA,"SGV AD12","E",2,6,7,4,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-08-12,NA,NA,"SGV AD12","E",2,7,8,4,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"FJD",2022-08-12,NA,NA,"SGV AD12","E",2,6,7,4,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD13","E",1,67,81,44,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD13","E",1,68,79,50,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD13","E",1,53,60,30,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD13","E",1,39,42,28,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD13","E",1,30,35,19,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD13","E",1,22,25,13,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD13","E",1,22,25,14,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD13","E",1,20,23,13,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD13","E",1,18,22,13,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD13","E",1,21,25,14,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD13","E",1,21,23,12,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD13","E",1,11,17,10,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD13","E",1,17,18,10,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD13","E",1,10,12,5,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD13","E",1,11,12,6,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD13","E",1,10,12,5,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD13","E",1,11,12,5,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD13","E",1,6,7,4,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD13","E",1,9,10,5,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD13","E",1,10,11,4,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD13","E",1,10,11,6,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD13","E",1,8,9,4,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD13","E",1,9,10,5,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD13","E",2,33,37,19,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD13","E",2,21,23,13,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD13","E",2,36,39,22,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD13","E",2,19,22,12,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD13","E",2,19,22,13,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD13","E",2,11,12,6,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD13","E",2,15,17,9,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD13","E",2,13,14,7,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD13","E",2,7,8,4,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD13","E",2,12,13,6,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"LC",2022-08-17,NA,NA,"SGV SU7","E",1,27,29,16,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"LC",2022-08-17,NA,NA,"SGV SU7","E",1,12,13,7,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"LC",2022-08-17,NA,NA,"SGV SU7","E",1,15,16,9,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"LC",2022-08-17,NA,NA,"SGV SU7","E",1,12,14,7,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"LC",2022-08-17,NA,NA,"SGV SU7","E",1,14,15,7,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"LC",2022-08-17,NA,NA,"SGV SU7","E",1,12,13,6,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"LC",2022-08-17,NA,NA,"SGV SU7","E",1,12,13,6,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"LC",2022-08-17,NA,NA,"SGV SU7","E",1,8,8,4,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"LC",2022-08-17,NA,NA,"SGV SU7","E",1,9,9,5,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"LC",2022-08-17,NA,NA,"SGV SU7","E",2,49,57,32,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"LC",2022-08-17,NA,NA,"SGV SU7","E",2,17,22,13,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"LC",2022-08-17,NA,NA,"SGV SU7","E",2,27,32,18,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"LC",2022-08-17,NA,NA,"SGV SU7","E",2,18,20,11,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"LC",2022-08-17,NA,NA,"SGV SU7","E",2,18,20,11,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"LC",2022-08-17,NA,NA,"SGV SU7","E",2,17,18,10,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"LC",2022-08-17,NA,NA,"SGV SU7","E",2,17,19,8,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"LC",2022-08-17,NA,NA,"SGV SU7","E",2,16,18,11,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"LC",2022-08-17,NA,NA,"SGV SU7","E",2,8,10,5,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"LC",2022-08-17,NA,NA,"SGV SU7","E",2,7,8,4,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"LC",2022-08-17,NA,NA,"SGV SU7","E",2,8,9,5,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"LC",2022-08-17,NA,NA,"SGV SU7","E",2,12,13,6,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"LC",2022-08-17,NA,NA,"SGV SU7","E",2,12,14,7,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"LC",2022-08-17,NA,NA,"SGV SU7","E",2,11,11,6,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"LC",2022-08-17,NA,NA,"SGV SU7","E",2,7,8,4,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",1,56,64,34,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",1,41,46,26,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",1,22,25,15,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",1,20,23,15,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",1,16,17,9,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",1,8,10,5,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",1,14,15,7,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",1,9,10,5,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",1,14,17,7,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",1,9,11,6,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",1,10,11,6,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",1,22,23,11,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",1,15,17,9,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",1,19,20,12,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",1,11,13,7,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",1,10,10,5,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",1,11,13,7,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",1,8,8,4,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",1,14,18,9,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",1,10,17,6,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",1,12,14,7,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",1,8,9,4,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",1,15,17,9,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",1,9,10,6,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",1,21,24,14,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",1,11,13,7,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",1,21,24,12,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",1,12,15,9,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",1,13,15,8,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",1,12,13,6,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",1,9,10,5,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",1,10,11,5,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",1,10,12,6,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",1,11,12,7,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",1,9,10,5,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",1,7,7,4,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",1,8,9,5,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",1,13,15,6,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",1,6,7,4,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",1,8,9,5,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",1,6,7,4,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",1,10,12,6,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",1,9,10,5,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",1,9,10,5,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",1,8,9,5,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",1,8,8,4,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",1,8,9,5,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",1,10,11,6,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",1,8,8,4,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",2,53,60,33,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",2,32,41,22,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",2,23,27,16,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",2,34,38,20,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",2,30,36,20,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",2,31,34,20,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",2,27,31,18,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",2,27,29,12,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",2,25,29,18,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",2,29,31,17,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",2,22,26,15,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",2,24,29,18,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",2,27,30,17,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",2,22,17,15,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",2,27,29,16,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",2,21,24,13,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",2,20,25,14,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",2,22,25,13,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",2,24,27,15,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",2,25,27,14,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",2,17,20,11,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",2,25,27,15,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",2,20,23,13,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",2,7,8,4,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",2,16,19,10,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",2,16,17,9,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",2,22,25,14,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",2,10,11,5,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",2,18,21,12,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",2,7,8,4,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",2,15,18,9,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",2,12,13,7,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",2,15,18,10,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",2,12,14,7,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",2,12,14,7,"Mercenaria mercenaria","Hard Clam",1,1,NA
2022,"JQ",2022-08-17,NA,NA,"SGV AD14","E",2,7,8,4,"Mercenaria mercenaria","Hard Clam",1,1,NA
